OKRES,OBEC,OKRSEK,PROP_MAE,OKRSEK_POC_HLASU,url_ps2021,url_ps2025
4201,562939,1,1.92,203,https://www.volby.cz/appdata/ps2021/vysled/okrsek/4201/562939_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/4201/562939_1.json
7102,500496,24,1.92,225,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/500496_24.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/500496_24.json
2107,535567,1,1.92,271,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2107/535567_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2107/535567_1.json
7102,552216,1,1.92,285,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/552216_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/552216_1.json
5102,563510,38,1.92,373,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5102/563510_38.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5102/563510_38.json
3104,549452,1,1.92,437,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3104/549452_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3104/549452_1.json
6104,590266,28,1.92,438,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6104/590266_28.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6104/590266_28.json
5104,577219,1,1.92,507,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5104/577219_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5104/577219_1.json
1100,500208,8095,1.92,508,https://www.volby.cz/appdata/ps2021/vysled/okrsek/1100/500208_8095.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/1100/500208_8095.json
2106,534790,1,1.92,530,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2106/534790_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2106/534790_1.json
4202,562971,1,1.92,533,https://www.volby.cz/appdata/ps2021/vysled/okrsek/4202/562971_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/4202/562971_1.json
5301,572268,3,1.92,591,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5301/572268_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5301/572268_3.json
7102,552151,1,1.92,624,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/552151_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/552151_1.json
6206,592919,1,1.92,638,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6206/592919_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6206/592919_1.json
6102,586846,4,1.92,647,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6102/586846_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6102/586846_4.json
6103,548561,2,1.92,726,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6103/548561_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6103/548561_2.json
3103,547336,8,1.92,731,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3103/547336_8.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3103/547336_8.json
3106,536822,1,1.93,55,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3106/536822_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3106/536822_1.json
2107,599522,1,1.93,101,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2107/599522_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2107/599522_1.json
5202,572829,2,1.93,117,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5202/572829_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5202/572829_2.json
4201,562513,1,1.93,136,https://www.volby.cz/appdata/ps2021/vysled/okrsek/4201/562513_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/4201/562513_1.json
2102,531057,19,1.93,160,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2102/531057_19.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2102/531057_19.json
2106,531499,1,1.93,161,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2106/531499_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2106/531499_1.json
5204,576832,1,1.93,179,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5204/576832_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5204/576832_1.json
2104,533866,1,1.93,204,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2104/533866_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2104/533866_1.json
3103,546712,1,1.93,242,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3103/546712_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3103/546712_1.json
2108,537217,1,1.93,250,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2108/537217_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2108/537217_1.json
8106,545911,8021,1.93,260,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8106/545911_8021.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8106/545911_8021.json
5301,572080,2,1.93,288,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5301/572080_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5301/572080_2.json
2105,533955,9,1.93,368,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2105/533955_9.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2105/533955_9.json
2101,529303,17,1.93,402,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2101/529303_17.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2101/529303_17.json
3102,545457,1,1.93,429,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3102/545457_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3102/545457_1.json
5302,557072,5006,1.93,447,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5302/557072_5006.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5302/557072_5006.json
7203,541711,1,1.93,590,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7203/541711_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7203/541711_1.json
7202,592439,2,1.93,606,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7202/592439_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7202/592439_2.json
5104,577162,1,1.93,780,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5104/577162_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5104/577162_1.json
6205,586587,1,1.93,827,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6205/586587_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6205/586587_1.json
3202,541931,1,1.94,89,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3202/541931_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3202/541931_1.json
2107,535672,8,1.94,95,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2107/535672_8.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2107/535672_8.json
7104,513067,2,1.94,150,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7104/513067_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7104/513067_2.json
6104,591793,1,1.94,150,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6104/591793_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6104/591793_1.json
3106,551341,1,1.94,153,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3106/551341_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3106/551341_1.json
5205,579025,35,1.94,178,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5205/579025_35.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5205/579025_35.json
5204,576140,1,1.94,196,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5204/576140_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5204/576140_1.json
7102,552267,1,1.94,213,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/552267_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/552267_1.json
3204,530182,1,1.94,232,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3204/530182_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3204/530182_1.json
7102,505587,11,1.94,235,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/505587_11.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/505587_11.json
3103,562840,1,1.94,235,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3103/562840_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3103/562840_1.json
2109,536130,1,1.94,243,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2109/536130_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2109/536130_1.json
5304,581062,1,1.94,346,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5304/581062_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5304/581062_1.json
8106,554669,2001,1.94,425,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8106/554669_2001.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8106/554669_2001.json
7104,512800,1,1.94,459,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7104/512800_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7104/512800_1.json
7202,550744,4,1.94,489,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7202/550744_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7202/550744_4.json
3203,545970,1051,1.94,520,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3203/545970_1051.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3203/545970_1051.json
1100,547034,11028,1.94,539,https://www.volby.cz/appdata/ps2021/vysled/okrsek/1100/547034_11028.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/1100/547034_11028.json
1100,547034,11048,1.94,559,https://www.volby.cz/appdata/ps2021/vysled/okrsek/1100/547034_11048.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/1100/547034_11048.json
1100,547034,11017,1.94,643,https://www.volby.cz/appdata/ps2021/vysled/okrsek/1100/547034_11017.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/1100/547034_11017.json
7204,585068,44,1.94,654,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7204/585068_44.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7204/585068_44.json
1100,547417,18008,1.94,693,https://www.volby.cz/appdata/ps2021/vysled/okrsek/1100/547417_18008.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/1100/547417_18008.json
6202,551147,11002,1.94,715,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6202/551147_11002.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6202/551147_11002.json
6201,581551,1,1.94,725,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6201/581551_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6201/581551_1.json
8102,598011,3,1.94,767,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8102/598011_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8102/598011_3.json
7102,505366,5,1.95,124,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/505366_5.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/505366_5.json
6105,597082,1,1.95,142,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6105/597082_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6105/597082_1.json
3104,549827,1,1.95,204,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3104/549827_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3104/549827_1.json
2106,535338,1,1.95,240,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2106/535338_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2106/535338_1.json
2103,532622,1,1.95,269,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2103/532622_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2103/532622_1.json
2109,539015,1,1.95,327,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2109/539015_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2109/539015_1.json
6206,592889,4,1.95,342,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6206/592889_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6206/592889_4.json
6203,582964,1,1.95,383,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6203/582964_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6203/582964_1.json
5201,569810,11,1.95,407,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5201/569810_11.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5201/569810_11.json
6201,582441,2,1.95,432,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6201/582441_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6201/582441_2.json
3101,544256,48,1.95,476,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3101/544256_48.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3101/544256_48.json
3203,558966,2,1.95,510,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3203/558966_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3203/558966_2.json
2111,540901,2,1.95,527,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2111/540901_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2111/540901_2.json
7202,592749,2,1.95,550,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7202/592749_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7202/592749_2.json
6204,584649,3,1.95,582,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6204/584649_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6204/584649_3.json
6206,593681,1,1.95,654,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6206/593681_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6206/593681_1.json
4102,555428,10,1.95,669,https://www.volby.cz/appdata/ps2021/vysled/okrsek/4102/555428_10.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/4102/555428_10.json
